Time,borFie.TBorAve
1486800,283.74026
1490400,283.74017
1494000,283.74002
1497600,283.7402
1501200,283.74216
1504800,283.74695
1508400,283.75476
1512000,283.76398
1515600,283.7732
1519200,283.78256
1522800,283.79166
1526400,283.79944
1530000,283.80493
1533600,283.80878
1537200,283.81235
1540800,283.81543
1544400,283.81757
1548000,283.81934
1551600,283.8209
1555200,283.82202
1558800,283.82306
1562400,283.8245
1566000,283.82608
1569600,283.82745
1573200,283.82864
1576800,283.82977
1580400,283.8305
1584000,283.779
1587600,283.6879
1591200,283.68442
1594800,283.70587
1598400,283.71777
1602000,283.70706
1605600,283.704
1609200,283.71747
1612800,283.72275
1616400,283.71158
1620000,283.72488
1623600,283.79
1627200,283.8229
1630800,283.8301
1634400,283.82977
1638000,283.8287
1641600,283.82764
1645200,283.82593
1648800,283.82343
1652400,283.8206
1656000,283.81793
1659600,283.81512
1663200,283.81198
1666800,283.8085
1670400,283.80493
1674000,283.8049
1677600,283.81662
1681200,283.8422
1684800,283.87228
1688400,283.8994
1692000,283.92032
1695600,283.93195
1699200,283.9322
1702800,283.92206
1706400,283.90747
1710000,283.89496
1713600,283.88528
1717200,283.87817
1720800,283.87247
1724400,283.8671
1728000,283.86197
1731600,283.85684
1735200,283.85135
1738800,283.8457
1742400,283.84036
1746000,283.83615
1749600,283.83377
1753200,283.83264
1756800,283.83167
1760400,283.8313
1764000,283.83405
1767600,283.84207
1771200,283.8514
1774800,283.8557
1778400,283.85715
1782000,283.85812
1785600,283.85785
1789200,283.85547
1792800,283.85297
1796400,283.8513
1800000,283.84967
1803600,283.84775
1807200,283.8454
1810800,283.84283
1814400,283.84033
1818000,283.83768
1821600,283.83444
1825200,283.83087
1828800,283.82718
1832400,283.8236
1836000,283.8201
1839600,283.81558
1843200,283.76044
1846800,283.66846
1850400,283.65958
1854000,283.66492
1857600,283.6698
1861200,283.67755
1864800,283.6796
1868400,283.6827
1872000,283.6762
1875600,283.66022
1879200,283.67838
1882800,283.75037
1886400,283.7838
1890000,283.79572
1893600,283.80295
1897200,283.80923
1900800,283.8153
1904400,283.82123
1908000,283.82654
1911600,283.831
1915200,283.83435
1918800,283.83646
1922400,283.83713
1926000,283.83627
1929600,283.7828
1933200,283.68854
1936800,283.67584
1940400,283.68085
1944000,283.68597
1947600,283.69302
1951200,283.707
1954800,283.718
1958400,283.71393
1962000,283.6989
1965600,283.71326
1969200,283.77872
1972800,283.81168
1976400,283.82214
1980000,283.824
1983600,283.82364
1987200,283.8229
1990800,283.8214
1994400,283.81888
1998000,283.8162
2001600,283.8141
2005200,283.81174
2008800,283.80798
2012400,283.8033
2016000,283.7985
2019600,283.79654
2023200,283.80338
2026800,283.81735
2030400,283.83078
2034000,283.8441
2037600,283.85242
2041200,283.85126
2044800,283.84354
2048400,283.8319
2052000,283.8186
2055600,283.80673
2059200,283.79736
2062800,283.7898
2066400,283.78397
2070000,283.7801
2073600,283.77808
2077200,283.77634
2080800,283.77298
2084400,283.7692
2088000,283.76587
2091600,283.76227
2095200,283.7593
2098800,283.75705
2102400,283.75485
2106000,283.75342
2109600,283.75577
2113200,283.7692
2116800,283.79114
2120400,283.81094
2124000,283.82874
2127600,283.83792
2131200,283.83374
2134800,283.82184
2138400,283.8086
2142000,283.79752
2145600,283.78778
2149200,283.7787
2152800,283.77094
2156400,283.7641
2160000,283.75775
2163600,283.75195
2167200,283.74686
2170800,283.7415
2174400,283.7357
2178000,283.73117
2181600,283.727
2185200,283.72202
2188800,283.66986
2192400,283.58292
2196000,283.57022
2199600,283.56174
2203200,283.5603
2206800,283.58542
2210400,283.60522
2214000,283.60678
2217600,283.59106
2221200,283.57007
2224800,283.58957
2228400,283.66302
2232000,283.68765
2235600,283.69073
2239200,283.6883
2242800,283.68433
2246400,283.67978
2250000,283.67505
2253600,283.6714
2257200,283.66904
2260800,283.66718
2264400,283.66516
2268000,283.6628
2271600,283.66055
2275200,283.6585
2278800,283.65833
2282400,283.66357
2286000,283.67615
2289600,283.6936
2293200,283.70898
2296800,283.71658
2300400,283.71564
2304000,283.70978
2307600,283.70093
2311200,283.69168
2314800,283.68457
2318400,283.67972
2322000,283.67657
2325600,283.67432
2329200,283.67252
2332800,283.67084
2336400,283.66953
2340000,283.6692
2343600,283.66943
2347200,283.66977
2350800,283.67004
2354400,283.66995
2358000,283.6695
2361600,283.66913
2365200,283.67114
2368800,283.6835
2372400,283.71124
2376000,283.7444
2379600,283.77356
2383200,283.79596
2386800,283.80872
2390400,283.8081
2394000,283.794
2397600,283.77533
2401200,283.75995
2404800,283.74802
2408400,283.73816
2412000,283.73035
2415600,283.7249
2419200,283.72092
2422800,283.71695
2426400,283.71167
2430000,283.70538
2433600,283.69885
2437200,283.69223
2440800,283.6859
2444400,283.68008
2448000,283.62836
2451600,283.5406
2455200,283.52188
2458800,283.5049
2462400,283.48453
2466000,283.4786
2469600,283.48303
2473200,283.4884
2476800,283.48337
2480400,283.47397
2484000,283.50647
2487600,283.59155
2491200,283.62833
2494800,283.64365
2498400,283.65155
2502000,283.65607
2505600,283.6588
2509200,283.65958
2512800,283.658
2516400,283.6553
2520000,283.65247
2523600,283.64957
2527200,283.64685
2530800,283.644
2534400,283.59384
2538000,283.50504
2541600,283.4846
2545200,283.46796
2548800,283.44968
2552400,283.45068
2556000,283.46085
2559600,283.46445
2563200,283.45227
2566800,283.43924
2570400,283.4709
2574000,283.55432
2577600,283.58673
2581200,283.59842
2584800,283.6044
2588400,283.60785
2592000,283.6099
2595600,283.6118
2599200,283.61417
2602800,283.61615
2606400,283.61728
2610000,283.61798
2613600,283.61832
2617200,283.61826
2620800,283.61853
2624400,283.62186
2628000,283.6326
2631600,283.65048
2635200,283.66885
2638800,283.68228
2642400,283.68814
2646000,283.68753
2649600,283.6834
2653200,283.6773
2656800,283.66992
2660400,283.66266
2664000,283.65668
2667600,283.65216
2671200,283.64868
2674800,283.646
2678400,283.64398
2682000,283.64276
2685600,283.64227
2689200,283.6422
2692800,283.64267
2696400,283.6436
2700000,283.6447
2703600,283.64603
2707200,283.6476
2710800,283.6503
2714400,283.65552
2718000,283.664
2721600,283.674
2725200,283.68326
2728800,283.6913
2732400,283.69858
2736000,283.70276
2739600,283.702
2743200,283.69897
2746800,283.69647
2750400,283.6947
2754000,283.69333
2757600,283.69208
2761200,283.6908
2764800,283.6896
2768400,283.689
2772000,283.6887
2775600,283.68857
2779200,283.68887
2782800,283.68936
2786400,283.6896
2790000,283.6894
2793600,283.63916
2797200,283.5506
2800800,283.5434
2804400,283.55292
2808000,283.5536
2811600,283.54633
2815200,283.55145
2818800,283.5637
2822400,283.5635
2826000,283.5509
2829600,283.57123
2833200,283.64352
2836800,283.67212
2840400,283.67844
2844000,283.68082
2847600,283.68234
2851200,283.68353
2854800,283.68488
2858400,283.68622
2862000,283.6872
2865600,283.68784
2869200,283.68765
2872800,283.68643
2876400,283.6849
2880000,283.68417
2883600,283.68613
2887200,283.69293
2890800,283.70285
2894400,283.7123
2898000,283.7213
2901600,283.72968
2905200,283.73657
2908800,283.74097
2912400,283.74213
2916000,283.7414
2919600,283.74054
2923200,283.73996
2926800,283.73987
2930400,283.74014
2934000,283.74063
2937600,283.7412
2941200,283.74176
2944800,283.74237
2948400,283.74298
2952000,283.74332
2955600,283.74338
2959200,283.74347
2962800,283.74374
2966400,283.74432
2970000,283.74603
2973600,283.75015
2977200,283.75668
2980800,283.76404
2984400,283.7724
2988000,283.78284
2991600,283.79312
2995200,283.80017
2998800,283.80157
3002400,283.79932
3006000,283.79684
3009600,283.795
3013200,283.79398
3016800,283.79355
3020400,283.79257
3024000,283.79047
3027600,283.78735
3031200,283.78363
3034800,283.7797
3038400,283.7758
3042000,283.77203
3045600,283.76852
3049200,283.76517
3052800,283.71158
3056400,283.62045
3060000,283.61276
3063600,283.61624
3067200,283.6084
3070800,283.59766
3074400,283.59238
3078000,283.5842
3081600,283.56342
3085200,283.544
3088800,283.5687
3092400,283.6481
3096000,283.68372
3099600,283.6963
3103200,283.7023
3106800,283.70657
3110400,283.70856
3114000,283.70682
3117600,283.70453
3121200,283.70328
3124800,283.703
3128400,283.70386
3132000,283.70285
3135600,283.6994
3139200,283.64764
3142800,283.5614
3146400,283.5577
3150000,283.5713
3153600,283.58728
3157200,283.59634
3160800,283.59692
3164400,283.60526
3168000,283.6056
3171600,283.59348
3175200,283.6111
3178800,283.6785
3182400,283.7085
3186000,283.71762
3189600,283.72147
3193200,283.72452
3196800,283.72775
3200400,283.73065
3204000,283.73224
3207600,283.7312
3211200,283.72858
3214800,283.72522
3218400,283.7204
3222000,283.71387
3225600,283.70746
3229200,283.70322
3232800,283.7018
3236400,283.70313
3240000,283.70593
3243600,283.7115
3247200,283.71927
3250800,283.72305
3254400,283.7192
3258000,283.71094
3261600,283.70142
3265200,283.69208
3268800,283.68393
3272400,283.6774
3276000,283.6722
3279600,283.66794
3283200,283.66428
3286800,283.6612
3290400,283.65894
3294000,283.65732
3297600,283.65576
3301200,283.65387
3304800,283.6515
3308400,283.6487
3312000,283.64615
3315600,283.64676
3319200,283.65933
3322800,283.68707
3326400,283.7198
3330000,283.74927
3333600,283.7707
3337200,283.7787
3340800,283.7736
3344400,283.7576
3348000,283.73914
3351600,283.72235
3355200,283.70737
3358800,283.69537
3362400,283.6863
3366000,283.67868
3369600,283.67172
3373200,283.66458
3376800,283.65784
3380400,283.65225
3384000,283.64795
3387600,283.64432
3391200,283.6402
3394800,283.63403
3398400,283.5817
3402000,283.49512
3405600,283.474
3409200,283.4475
3412800,283.42224
3416400,283.42572
3420000,283.4409
3423600,283.4521
3427200,283.45096
3430800,283.44464
3434400,283.47345
3438000,283.5518
3441600,283.5797
3445200,283.58817
3448800,283.5918
3452400,283.59375
3456000,283.59537
3459600,283.59628
3463200,283.5957
3466800,283.59332
3470400,283.5902
3474000,283.5866
3477600,283.58185
3481200,283.57782
3484800,283.5757
3488400,283.57645
3492000,283.58154
3495600,283.59216
3499200,283.6133
3502800,283.64288
3506400,283.67044
3510000,283.69016
3513600,283.69714
3517200,283.6896
3520800,283.67496
3524400,283.65875
3528000,283.64334
3531600,283.63144
3535200,283.62317
3538800,283.61487
3542400,283.6055
3546000,283.5968
3549600,283.5895
3553200,283.58353
3556800,283.57892
3560400,283.57657
3564000,283.57553
3567600,283.5742
3571200,283.57346
3574800,283.58057
3578400,283.60443
3582000,283.64117
3585600,283.67545
3589200,283.70096
3592800,283.71964
3596400,283.7296
3600000,283.72894
3603600,283.71512
3607200,283.6931
3610800,283.6733
3614400,283.65744
3618000,283.64282
3621600,283.62888
3625200,283.61642
3628800,283.60507
3632400,283.59372
3636000,283.58337
3639600,283.574
3643200,283.5653
3646800,283.55786
3650400,283.55078
3654000,283.5421
3657600,283.491
3661200,283.4101
3664800,283.3964
3668400,283.37766
3672000,283.36475
3675600,283.41132
3679200,283.4499
3682800,283.45837
3686400,283.44806
3690000,283.4361
3693600,283.45938
3697200,283.52844
3700800,283.54553
3704400,283.54437
3708000,283.53937
3711600,283.53293
3715200,283.52637
3718800,283.5199
3722400,283.5131
3726000,283.50613
3729600,283.4986
3733200,283.4909
3736800,283.48453
3740400,283.47894
3744000,283.4331
3747600,283.35825
3751200,283.34827
3754800,283.32834
3758400,283.31613
3762000,283.3698
3765600,283.41208
3769200,283.417
3772800,283.4033
3776400,283.39285
3780000,283.41968
3783600,283.4918
3787200,283.51178
3790800,283.51285
3794400,283.51035
3798000,283.50684
3801600,283.50256
3805200,283.49792
3808800,283.4938
3812400,283.4897
3816000,283.48483
3819600,283.47928
3823200,283.474
3826800,283.4691
3830400,283.4665
3834000,283.47614
3837600,283.50967
3841200,283.56064
3844800,283.61276
3848400,283.65906
3852000,283.69366
3855600,283.71356
3859200,283.71396
3862800,283.69434
3866400,283.66788
3870000,283.64444
3873600,283.62726
3877200,283.61493
3880800,283.60504
3884400,283.59512
3888000,283.58557
3891600,283.57782
3895200,283.5718
3898800,283.5672
3902400,283.5636
3906000,283.5607
3909600,283.55823
3913200,283.55576
3916800,283.55338
3920400,283.5527
3924000,283.55536
3927600,283.5609
3931200,283.5673
3934800,283.57315
3938400,283.57813
3942000,283.5817
3945600,283.58286
3949200,283.58017
3952800,283.5753
3956400,283.5705
3960000,283.56628
3963600,283.56268
3967200,283.55963
3970800,283.55707
3974400,283.55496
3978000,283.55408
3981600,283.55438
3985200,283.55496
3988800,283.5553
3992400,283.55573
3996000,283.55664
3999600,283.55826
4003200,283.51196
4006800,283.42892
4010400,283.43042
4014000,283.4556
4017600,283.47766
4021200,283.49866
4024800,283.5181
4028400,283.53586
4032000,283.53918
4035600,283.5272
4039200,283.5405
4042800,283.6021
4046400,283.62292
4050000,283.62582
4053600,283.62595
4057200,283.62558
4060800,283.6247
4064400,283.6236
4068000,283.62244
4071600,283.62106
4075200,283.61984
4078800,283.61697
4082400,283.60928
4086000,283.59894
4089600,283.59094
4093200,283.58795
4096800,283.59158
4100400,283.5992
4104000,283.60696
4107600,283.61792
4111200,283.63626
4114800,283.6533
4118400,283.6565
4122000,283.6468
4125600,283.63406
4129200,283.62338
4132800,283.61597
4136400,283.61108
4140000,283.6075
4143600,283.60468
4147200,283.60202
4150800,283.59912
4154400,283.59625
4158000,283.59375
4161600,283.5919
4165200,283.5906
4168800,283.5896
4172400,283.58844
4176000,283.58765
4179600,283.59027
4183200,283.5991
4186800,283.61188
4190400,283.62436
4194000,283.6361
4197600,283.64627
4201200,283.6532
4204800,283.6564
4208400,283.65558
4212000,283.65286
4215600,283.65097
4219200,283.65036
4222800,283.6506
4226400,283.65112
4230000,283.65152
4233600,283.6516
4237200,283.65134
4240800,283.65097
4244400,283.65097
4248000,283.65137
4251600,283.6519
4255200,283.6526
4258800,283.65366
4262400,283.60428
4266000,283.5166
4269600,283.516
4273200,283.54025
4276800,283.55478
4280400,283.54718
4284000,283.5479
4287600,283.56613
4291200,283.57535
4294800,283.56506
4298400,283.578
4302000,283.6443
4305600,283.68002
4309200,283.69208
4312800,283.69748
4316400,283.70108
4320000,283.7038
4323600,283.70547
4327200,283.70575
4330800,283.70444
4334400,283.7021
4338000,283.6995
4341600,283.69644
4345200,283.69278
4348800,283.63852
4352400,283.549
4356000,283.5523
4359600,283.57617
4363200,283.59702
4366800,283.62033
4370400,283.63437
4374000,283.64618
4377600,283.64545
4381200,283.62988
4384800,283.63794
4388400,283.69214
4392000,283.71487
4395600,283.71667
4399200,283.71326
4402800,283.7102
4406400,283.70868
4410000,283.7074
4413600,283.70572
4417200,283.7042
4420800,283.70297
4424400,283.70175
4428000,283.70038
4431600,283.69928
4435200,283.69965
4438800,283.70294
4442400,283.70953
4446000,283.71854
4449600,283.7285
4453200,283.7385
4456800,283.74957
4460400,283.76065
4464000,283.7655
4467600,283.76392
4471200,283.7586
4474800,283.75174
4478400,283.7457
4482000,283.74124
4485600,283.73538
4489200,283.72833
4492800,283.72095
4496400,283.71405
4500000,283.70917
4503600,283.70496
4507200,283.70084
4510800,283.6968
4514400,283.6918
4518000,283.68546
4521600,283.68002
4525200,283.67914
4528800,283.68552
4532400,283.699
4536000,283.71814
4539600,283.74005
4543200,283.75992
4546800,283.7739
4550400,283.77945
4554000,283.7745
4557600,283.75946
4561200,283.7423
4564800,283.7258
4568400,283.71152
4572000,283.70053
4575600,283.6919
4579200,283.6869
4582800,283.6843
4586400,283.68176
4590000,283.67865
4593600,283.67493
4597200,283.67053
4600800,283.66623
4604400,283.66287
4608000,283.61145
4611600,283.5225
4615200,283.50882
4618800,283.5
4622400,283.488
4626000,283.4905
4629600,283.5041
4633200,283.51575
4636800,283.5167
4640400,283.51074
4644000,283.5333
4647600,283.60422
4651200,283.63235
4654800,283.6398
4658400,283.64294
4662000,283.64398
4665600,283.64297
4669200,283.64075
4672800,283.6384
4676400,283.63568
4680000,283.63284
4683600,283.6301
4687200,283.6273
4690800,283.62473
4694400,283.6229
4698000,283.6235
4701600,283.62836
4705200,283.6368
4708800,283.6462
4712400,283.6551
4716000,283.6628
4719600,283.6731
4723200,283.6898
4726800,283.69992
4730400,283.69534
4734000,283.68506
4737600,283.67566
4741200,283.6676
4744800,283.6599
4748400,283.65213
4752000,283.64398
4755600,283.6361
4759200,283.62875
4762800,283.62192
4766400,283.61575
4770000,283.60962
4773600,283.60352
4777200,283.5981
4780800,283.5955
4784400,283.6019
4788000,283.62195
4791600,283.65527
4795200,283.69623
4798800,283.73306
4802400,283.75452
4806000,283.75928
4809600,283.7547
4813200,283.74423
4816800,283.731
4820400,283.71826
4824000,283.70724
4827600,283.6982
4831200,283.6914
4834800,283.68616
4838400,283.68146
4842000,283.67722
4845600,283.67346
4849200,283.67044
4852800,283.66794
4856400,283.6657
4860000,283.6636
4863600,283.66147
4867200,283.60986
4870800,283.52197
4874400,283.51804
4878000,283.53326
4881600,283.54294
4885200,283.54044
4888800,283.5452
4892400,283.56552
4896000,283.57935
4899600,283.57712
4903200,283.59302
4906800,283.65536
4910400,283.68533
4914000,283.6909
4917600,283.6881
4921200,283.6834
4924800,283.67923
4928400,283.67557
4932000,283.6718
4935600,283.668
4939200,283.66458
4942800,283.66196
4946400,283.6603
4950000,283.65967
4953600,283.61023
4957200,283.52426
4960800,283.52222
4964400,283.53876
4968000,283.55396
4971600,283.56058
4975200,283.56384
4978800,283.5723
4982400,283.56946
4986000,283.55536
4989600,283.57043
4993200,283.6377
4996800,283.67267
5000400,283.68472
5004000,283.68845
5007600,283.68903
5011200,283.6882
5014800,283.6867
5018400,283.68494
5022000,283.68304
5025600,283.68106
5029200,283.67914
5032800,283.6773
5036400,283.67618
5040000,283.67847
5043600,283.6898
5047200,283.71252
5050800,283.74213
5054400,283.7743
5058000,283.80368
5061600,283.82523
5065200,283.83594
5068800,283.8379
5072400,283.83377
5076000,283.82208
5079600,283.80814
5083200,283.7967
5086800,283.78775
5090400,283.78015
5094000,283.7724
5097600,283.76352
5101200,283.7532
5104800,283.74194
5108400,283.7305
5112000,283.7197
5115600,283.71008
5119200,283.7018
5122800,283.69525
5126400,283.69177
5130000,283.69714
5133600,283.71396
5137200,283.73224
5140800,283.74503
5144400,283.753
5148000,283.7566
5151600,283.7572
5155200,283.7532
5158800,283.74637
5162400,283.7379
5166000,283.72934
5169600,283.72147
5173200,283.71423
5176800,283.7075
5180400,283.7012
5184000,283.69547
5187600,283.69055
5191200,283.68652
5194800,283.68292
5198400,283.67975
5202000,283.67648
5205600,283.67206
5209200,283.66675
5212800,283.6141
5216400,283.5302
5220000,283.5257
5223600,283.52182
5227200,283.5186
5230800,283.53366
5234400,283.55795
5238000,283.58157
5241600,283.5907
5245200,283.5861
5248800,283.60297
5252400,283.66122
5256000,283.6833
5259600,283.68375
5263200,283.6791
5266800,283.67422
5270400,283.6692
5274000,283.66324
5277600,283.65692
5281200,283.6507
5284800,283.6449
5288400,283.6395
5292000,283.6345
5295600,283.63043
5299200,283.6293
5302800,283.63858
5306400,283.6655
5310000,283.7045
5313600,283.7425
5317200,283.7754
5320800,283.80176
5324400,283.8234
5328000,283.83942
5331600,283.84515
5335200,283.8374
5338800,283.81985
5342400,283.80096
5346000,283.78427
5349600,283.77005
5353200,283.758
5356800,283.7476
5360400,283.73804
5364000,283.72833
5367600,283.71808
5371200,283.70755
5374800,283.69687
5378400,283.68716
5382000,283.67935
5385600,283.67487
5389200,283.68048
5392800,283.70126
5396400,283.73206
5400000,283.76434
5403600,283.79385
5407200,283.8199
5410800,283.83786
5414400,283.84247
5418000,283.8344
5421600,283.81943
5425200,283.8038
5428800,283.7892
5432400,283.77533
5436000,283.76215
5439600,283.75034
5443200,283.7408
5446800,283.73346
5450400,283.72647
5454000,283.71753
5457600,283.7065
5461200,283.69513
5464800,283.68503
5468400,283.67703
5472000,283.62326
5475600,283.5421
5479200,283.5539
5482800,283.5728
5486400,283.58762
5490000,283.62598
5493600,283.65674
5497200,283.6785
5500800,283.68878
5504400,283.68408
5508000,283.6958
5511600,283.7426
5515200,283.76608
5518800,283.76926
5522400,283.76492
5526000,283.7594
5529600,283.7541
5533200,283.74945
5536800,283.74545
5540400,283.7419
5544000,283.739
5547600,283.73688
5551200,283.7353
5554800,283.73395
5558400,283.6815
5562000,283.59125
5565600,283.58438
5569200,283.59067
5572800,283.59454
5576400,283.59457
5580000,283.59824
5583600,283.60883
5587200,283.61066
5590800,283.60187
5594400,283.61792
5598000,283.68204
5601600,283.71997
5605200,283.73572
5608800,283.74194
5612400,283.745
5616000,283.74612
5619600,283.7463
5623200,283.74637
5626800,283.74637
5630400,283.7461
5634000,283.74585
5637600,283.7456
5641200,283.74515
5644800,283.7458
5648400,283.7493
5652000,283.75623
5655600,283.766
5659200,283.77725
5662800,283.78818
5666400,283.797
5670000,283.8028
5673600,283.8046
5677200,283.80228
5680800,283.79694
5684400,283.79095
5688000,283.7855
5691600,283.7806
5695200,283.77646
5698800,283.7729
5702400,283.76968
5706000,283.7671
5709600,283.765
5713200,283.7627
5716800,283.75967
