Time,TAvgFluid
1080000,283.03354
1083600,283.05402
1087200,283.0668
1090800,283.0711
1094400,283.06213
1098000,283.05045
1101600,283.04706
1105200,283.0384
1108800,283.0268
1112400,283.02313
1116000,283.02155
1119600,283.0237
1123200,283.03204
1126800,283.04318
1130400,283.05173
1134000,283.05136
1137600,283.04315
1141200,283.03494
1144800,283.02377
1148400,283.0105
1152000,283.00177
1155600,283.00223
1159200,283.0196
1162800,283.04825
1166400,283.0748
1170000,283.11093
1173600,283.11523
1177200,283.09985
1180800,283.0651
1184400,283.02655
1188000,282.9982
1191600,282.97592
1195200,282.96646
1198800,282.95984
1202400,282.9553
1206000,282.94995
1209600,282.9455
1213200,282.94473
1216800,282.94434
1220400,282.9418
1224000,282.93375
1227600,282.92383
1231200,282.9236
1234800,282.92673
1238400,282.20718
1242000,282.3997
1245600,282.47083
1249200,282.48373
1252800,282.44788
1256400,282.44806
1260000,282.5306
1263600,282.48102
1267200,282.44363
1270800,282.3473
1274400,282.9206
1278000,282.94333
1281600,282.9254
1285200,282.91718
1288800,282.9092
1292400,282.90515
1296000,282.90176
1299600,282.8939
1303200,282.88818
1306800,282.8863
1310400,282.882
1314000,282.87497
1317600,282.86707
1321200,282.85693
1324800,282.136
1328400,282.30893
1332000,282.37387
1335600,282.3461
1339200,282.42197
1342800,282.4463
1346400,282.5007
1350000,282.40936
1353600,282.3753
1357200,282.2993
1360800,282.87497
1364400,282.88364
1368000,282.8588
1371600,282.84515
1375200,282.8341
1378800,282.8288
1382400,282.82492
1386000,282.81766
1389600,282.80594
1393200,282.79437
1396800,282.78656
1400400,282.78082
1404000,282.77768
1407600,282.77625
1411200,282.77713
1414800,282.8001
1418400,282.8661
1422000,282.89258
1425600,282.89584
1429200,282.89737
1432800,282.8963
1436400,282.8908
1440000,282.87115
1443600,282.85068
1447200,282.836
1450800,282.81845
1454400,282.79724
1458000,282.77957
1461600,282.7652
1465200,282.7584
1468800,282.75537
1472400,282.75165
1476000,282.75214
1479600,282.75433
1483200,282.75537
1486800,282.75702
1490400,282.75806
1494000,282.75787
1497600,282.76468
1501200,282.78253
1504800,282.81287
1508400,282.8483
1512000,282.87714
1515600,282.9066
1519200,282.93484
1522800,282.9577
1526400,282.96982
1530000,282.97348
1533600,282.97995
1537200,282.9864
1540800,282.98785
1544400,282.98853
1548000,282.9908
1551600,282.99066
1555200,282.99005
1558800,282.99246
1562400,282.99628
1566000,282.99866
1569600,282.99994
1573200,283.00195
1576800,283.00305
1580400,283.00034
1584000,282.25775
1587600,282.46942
1591200,282.60983
1594800,282.71747
1598400,282.6346
1602000,282.585
1605600,282.70593
1609200,282.72784
1612800,282.69922
1616400,282.56796
1620000,283.0447
1623600,283.12067
1627200,283.08713
1630800,283.05542
1634400,283.03665
1638000,283.02335
1641600,283.01035
1645200,282.99557
1648800,282.98068
1652400,282.96957
1656000,282.95874
1659600,282.94653
1663200,282.9343
1666800,282.92072
1670400,282.9113
1674000,282.947
1677600,283.05753
1681200,283.17508
1684800,283.26373
1688400,283.3254
1692000,283.35092
1695600,283.33078
1699200,283.27127
1702800,283.1936
1706400,283.14496
1710000,283.11072
1713600,283.08902
1717200,283.07446
1720800,283.05844
1724400,283.04367
1728000,283.0295
1731600,283.01303
1735200,282.996
1738800,282.98007
1742400,282.96783
1746000,282.96475
1749600,282.96677
1753200,282.9675
1756800,282.96564
1760400,282.97458
1764000,283.0066
1767600,283.0568
1771200,283.06418
1774800,283.06018
1778400,283.06082
1782000,283.06046
1785600,283.04578
1789200,283.0332
1792800,283.02884
1796400,283.0239
1800000,283.0176
1803600,283.00967
1807200,283.00104
1810800,282.9932
1814400,282.98663
1818000,282.9759
1821600,282.9647
1825200,282.95383
1828800,282.9429
1832400,282.93497
1836000,282.9227
1839600,282.90335
1843200,282.17624
1846800,282.38055
1850400,282.47015
1854000,282.47153
1857600,282.56528
1861200,282.54126
1864800,282.59576
1868400,282.563
1872000,282.52087
1875600,282.41287
1879200,282.95486
1882800,283.00348
1886400,282.99197
1890000,282.9954
1893600,283.0015
1897200,283.01022
1900800,283.02148
1904400,283.03183
1908000,283.0395
1911600,283.04413
1915200,283.04462
1918800,283.0409
1922400,283.03278
1926000,283.01874
1929600,282.27084
1933200,282.4541
1936800,282.525
1940400,282.56448
1944000,282.5938
1947600,282.65796
1951200,282.73993
1954800,282.69882
1958400,282.65604
1962000,282.54062
1965600,283.0253
1969200,283.0876
1972800,283.07825
1976400,283.05533
1980000,283.0349
1983600,283.0218
1987200,283.00946
1990800,282.99307
1994400,282.97803
1998000,282.96857
2001600,282.9617
2005200,282.94586
2008800,282.92798
2012400,282.90967
2016000,282.89642
2019600,282.9186
2023200,282.9928
2026800,283.03308
2030400,283.07968
2034000,283.1136
2037600,283.09238
2041200,283.05115
2044800,283.0023
2048400,282.948
2052000,282.9055
2055600,282.87885
2059200,282.8587
2062800,282.84393
2066400,282.83698
2070000,282.83673
2073600,282.8405
2077200,282.83084
2080800,282.81738
2084400,282.81256
2088000,282.80148
2091600,282.79395
2095200,282.7921
2098800,282.7865
2102400,282.78467
2106000,282.78662
2109600,282.83157
2113200,282.94278
2116800,283.00107
2120400,283.06345
2124000,283.09793
2127600,283.0583
2131200,282.99496
2134800,282.93542
2138400,282.89734
2142000,282.86813
2145600,282.83804
2149200,282.81686
2152800,282.7995
2156400,282.7829
2160000,282.7679
2163600,282.7566
2167200,282.74582
2170800,282.7264
2174400,282.71716
2178000,282.71106
2181600,282.69772
2185200,282.68323
2188800,281.99835
2192400,282.1924
2196000,282.21844
2199600,282.15094
2203200,282.3491
2206800,282.44162
2210400,282.46405
2214000,282.36523
2217600,282.30954
2221200,282.1992
2224800,282.7896
2228400,282.77243
2232000,282.7369
2235600,282.70804
2239200,282.6811
2242800,282.65836
2246400,282.63593
2250000,282.62122
2253600,282.61523
2257200,282.6105
2260800,282.60553
2264400,282.59763
2268000,282.59097
2271600,282.58572
2275200,282.5817
2278800,282.60098
2282400,282.6494
2286000,282.7231
2289600,282.78177
2293200,282.80392
2296800,282.78195
2300400,282.75043
2304000,282.71124
2307600,282.6711
2311200,282.64792
2314800,282.63458
2318400,282.62903
2322000,282.62543
2325600,282.6231
2329200,282.62012
2332800,282.61685
2336400,282.6189
2340000,282.62296
2343600,282.62613
2347200,282.62888
2350800,282.62964
2354400,282.6282
2358000,282.62704
2361600,282.62866
2365200,282.6589
2368800,282.7768
2372400,282.90988
2376000,283.00363
2379600,283.06912
2383200,283.09753
2386800,283.07907
2390400,282.9973
2394000,282.90305
2397600,282.84598
2401200,282.80823
2404800,282.77826
2408400,282.75476
2412000,282.7429
2415600,282.7365
2419200,282.72958
2422800,282.71524
2426400,282.69467
2430000,282.67612
2433600,282.65692
2437200,282.63934
2440800,282.62457
2444400,282.61108
2448000,281.93524
2451600,282.1003
2455200,282.09265
2458800,281.99393
2462400,282.02188
2466000,282.06226
2469600,282.1384
2473200,282.1066
2476800,282.09106
2480400,282.03986
2484000,282.66583
2487600,282.68735
2491200,282.69464
2494800,282.69565
2498400,282.6894
2502000,282.6842
2505600,282.67685
2509200,282.66043
2512800,282.64227
2516400,282.62827
2520000,282.61493
2523600,282.60358
2527200,282.5948
2530800,282.5816
2534400,281.89917
2538000,282.04095
2541600,282.04288
2545200,281.93622
2548800,281.99835
2552400,282.0652
2556000,282.13492
2559600,282.05023
2563200,282.02332
2566800,281.973
2570400,282.60104
2574000,282.59882
2577600,282.59244
2581200,282.58963
2584800,282.58353
2588400,282.57556
2592000,282.57083
2595600,282.5733
2599200,282.57584
2602800,282.57324
2606400,282.57114
2610000,282.569
2613600,282.56512
2617200,282.5618
2620800,282.5659
2624400,282.60062
2628000,282.67447
2631600,282.74265
2635200,282.78467
2638800,282.79224
2642400,282.77228
2646000,282.74466
2649600,282.71597
2653200,282.68347
2656800,282.65457
2660400,282.63342
2664000,282.62045
2667600,282.611
2671200,282.6044
2674800,282.59995
2678400,282.59735
2682000,282.599
2685600,282.60022
2689200,282.6031
2692800,282.60785
2696400,282.61255
2700000,282.6175
2703600,282.6223
2707200,282.63004
2710800,282.64645
2714400,282.67804
2718000,282.71588
2721600,282.746
2725200,282.76663
2728800,282.78815
2732400,282.80136
2736000,282.78702
2739600,282.7644
2743200,282.7519
2746800,282.7443
2750400,282.73843
2754000,282.73346
2757600,282.7289
2761200,282.72318
2764800,282.7215
2768400,282.72113
2772000,282.72006
2775600,282.72168
2779200,282.7239
2782800,282.72495
2786400,282.72314
2790000,282.72095
2793600,282.0052
2797200,282.20486
2800800,282.2997
2804400,282.33524
2808000,282.28134
2811600,282.30225
2815200,282.4106
2818800,282.3967
2822400,282.36316
2826000,282.25302
2829600,282.806
2833200,282.82254
2836800,282.7861
2840400,282.77365
2844000,282.76468
2847600,282.7567
2851200,282.7535
2854800,282.75317
2858400,282.7509
2862000,282.7494
2865600,282.74554
2869200,282.73703
2872800,282.7278
2876400,282.72202
2880000,282.7248
2883600,282.74908
2887200,282.79205
2890800,282.8214
2894400,282.84775
2898000,282.8725
2901600,282.89056
2905200,282.90048
2908800,282.89523
2912400,282.88223
2916000,282.87415
2919600,282.86807
2923200,282.86526
2926800,282.8645
2930400,282.86423
2934000,282.86484
2937600,282.86508
2941200,282.86533
2944800,282.86627
2948400,282.86627
2952000,282.86426
2955600,282.86295
2959200,282.86304
2962800,282.8634
2966400,282.86667
2970000,282.8798
2973600,282.90472
2977200,282.93076
2980800,282.95255
2984400,282.98898
2988000,283.02347
2991600,283.0455
2995200,283.03995
2998800,283.0166
3002400,283.0012
3006000,282.99136
3009600,282.98483
3013200,282.9836
3016800,282.97986
3020400,282.9704
3024000,282.95792
3027600,282.94327
3031200,282.92935
3034800,282.91602
3038400,282.90417
3042000,282.8937
3045600,282.88367
3049200,282.87494
3052800,282.14352
3056400,282.35654
3060000,282.44125
3063600,282.4143
3067200,282.3806
3070800,282.3725
3074400,282.40393
3078000,282.29227
3081600,282.25113
3085200,282.187
3088800,282.7816
3092400,282.8256
3096000,282.82056
3099600,282.8171
3103200,282.8155
3106800,282.81616
3110400,282.79453
3114000,282.7754
3117600,282.76968
3121200,282.76306
3124800,282.76913
3128400,282.76736
3132000,282.747
3135600,282.734
3139200,282.03058
3142800,282.2517
3146400,282.34805
3150000,282.4194
3153600,282.5024
3157200,282.44058
3160800,282.51984
3164400,282.51794
3168000,282.4817
3171600,282.37207
3175200,282.87885
3178800,282.913
3182400,282.89392
3186000,282.88303
3189600,282.87625
3193200,282.8772
3196800,282.87823
3200400,282.87906
3204000,282.8669
3207600,282.84903
3211200,282.83444
3214800,282.81516
3218400,282.78882
3222000,282.76147
3225600,282.7488
3229200,282.74512
3232800,282.75653
3236400,282.7673
3240000,282.78534
3243600,282.82144
3247200,282.8415
3250800,282.81665
3254400,282.7773
3258000,282.7408
3261600,282.70767
3265200,282.68158
3268800,282.66394
3272400,282.65158
3276000,282.6427
3279600,282.6347
3283200,282.62857
3286800,282.62503
3290400,282.62445
3294000,282.62326
3297600,282.61984
3301200,282.61438
3304800,282.60617
3308400,282.5996
3312000,282.59512
3315600,282.6322
3319200,282.75308
3322800,282.88406
3326400,282.97867
3330000,283.05215
3333600,283.05396
3337200,283.01843
3340800,282.9299
3344400,282.84753
3348000,282.7884
3351600,282.7366
3355200,282.69876
3358800,282.67853
3362400,282.65903
3366000,282.64447
3369600,282.6252
3373200,282.60712
3376800,282.59357
3380400,282.58655
3384000,282.58078
3387600,282.57507
3391200,282.55746
3394800,282.5327
3398400,281.8691
3402000,282.03494
3405600,281.98416
3409200,281.83493
3412800,281.93225
3416400,282.02338
3420000,282.11862
3423600,282.0822
3427200,282.09683
3430800,282.01352
3434400,282.61615
3438000,282.59625
3441600,282.57977
3445200,282.5718
3448800,282.56052
3452400,282.5561
3456000,282.5522
3459600,282.54492
3463200,282.53012
3466800,282.5139
3470400,282.50238
3474000,282.48193
3477600,282.46536
3481200,282.4614
3484800,282.46167
3488400,282.48602
3492000,282.51797
3495600,282.59085
3499200,282.714
3502800,282.8106
3506400,282.86856
3510000,282.88278
3513600,282.8234
3517200,282.7466
3520800,282.68027
3524400,282.62033
3528000,282.57846
3531600,282.5616
3535200,282.54144
3538800,282.51016
3542400,282.48444
3546000,282.4659
3549600,282.45276
3553200,282.44153
3556800,282.44077
3560400,282.44653
3564000,282.44748
3567600,282.44275
3571200,282.4574
3574800,282.54712
3578400,282.70697
3582000,282.83627
3585600,282.90088
3589200,282.952
3592800,282.96646
3596400,282.94836
3600000,282.87964
3603600,282.76843
3607200,282.69077
3610800,282.64407
3614400,282.5993
3618000,282.55612
3621600,282.51984
3625200,282.49298
3628800,282.4597
3632400,282.43234
3636000,282.41107
3639600,282.38815
3643200,282.3727
3646800,282.35892
3650400,282.3403
3654000,282.30444
3657600,281.6971
3661200,281.8507
3664800,281.89804
3668400,281.6597
3672000,282.03528
3675600,282.21454
3679200,282.24045
3682800,282.1345
3686400,282.12616
3690000,282.02744
3693600,282.59064
3697200,282.5251
3700800,282.4772
3704400,282.44342
3708000,282.40793
3711600,282.3778
3715200,282.3543
3718800,282.3293
3722400,282.3067
3726000,282.2834
3729600,282.25696
3733200,282.2388
3736800,282.2281
3740400,282.21115
3744000,281.62357
3747600,281.79398
3751200,281.82584
3754800,281.56735
3758400,281.98465
3762000,282.18564
3765600,282.1805
3769200,282.04785
3772800,282.04922
3776400,281.9693
3780000,282.53888
3783600,282.48364
3787200,282.43973
3790800,282.41113
3794400,282.3852
3798000,282.36215
3801600,282.3378
3805200,282.32184
3808800,282.3074
3812400,282.291
3816000,282.26993
3819600,282.25272
3823200,282.23856
3826800,282.22482
3830400,282.24286
3834000,282.37167
3837600,282.58978
3841200,282.7695
3844800,282.9215
3848400,283.01663
3852000,283.05435
3855600,283.03195
3859200,282.90744
3862800,282.77777
3866400,282.6806
3870000,282.6235
3873600,282.58768
3877200,282.56366
3880800,282.53525
3884400,282.5041
3888000,282.48395
3891600,282.47012
3895200,282.46097
3898800,282.45508
3902400,282.45026
3906000,282.44666
3909600,282.4427
3913200,282.43616
3916800,282.43442
3920400,282.44778
3924000,282.47366
3927600,282.5005
3931200,282.52008
3934800,282.537
3938400,282.54636
3942000,282.55072
3945600,282.53564
3949200,282.51077
3952800,282.49283
3956400,282.4788
3960000,282.46793
3963600,282.4594
3967200,282.4534
3970800,282.44754
3974400,282.4461
3978000,282.45178
3981600,282.45657
3985200,282.45874
3988800,282.46048
3992400,282.46408
3996000,282.47104
3999600,282.47852
4003200,281.79462
4006800,281.99985
4010400,282.1783
4014000,282.24942
4017600,282.34894
4021200,282.3924
4024800,282.49216
4028400,282.47287
4032000,282.44327
4035600,282.29205
4039200,282.7889
4042800,282.76962
4046400,282.7303
4050000,282.7117
4053600,282.69775
4057200,282.68433
4060800,282.67255
4064400,282.66388
4068000,282.6543
4071600,282.64694
4075200,282.6409
4078800,282.61
4082400,282.56226
4086000,282.53345
4089600,282.524
4093200,282.54434
4096800,282.584
4100400,282.61188
4104000,282.63715
4107600,282.70923
4111200,282.78726
4114800,282.79037
4118400,282.72324
4122000,282.66263
4125600,282.62054
4129200,282.59702
4132800,282.5855
4136400,282.57742
4140000,282.57114
4143600,282.56628
4147200,282.55798
4150800,282.55008
4154400,282.54324
4158000,282.53958
4161600,282.5381
4165200,282.53723
4168800,282.53583
4172400,282.5313
4176000,282.53784
4179600,282.5726
4183200,282.62906
4186800,282.67053
4190400,282.70712
4194000,282.73984
4197600,282.7557
4201200,282.75977
4204800,282.74628
4208400,282.72488
4212000,282.7137
4215600,282.7101
4219200,282.7104
4222800,282.71152
4226400,282.7118
4230000,282.71066
4233600,282.70822
4237200,282.70493
4240800,282.70386
4244400,282.7053
4248000,282.70648
4251600,282.70786
4255200,282.71085
4258800,282.71527
4262400,281.99213
4266000,282.21088
4269600,282.36218
4273200,282.4761
4276800,282.40338
4280400,282.36465
4284000,282.50165
4287600,282.54037
4291200,282.50992
4294800,282.3674
4298400,282.84778
4302000,282.9314
4305600,282.91434
4309200,282.90573
4312800,282.8995
4316400,282.89487
4320000,282.8899
4323600,282.882
4327200,282.86917
4330800,282.853
4334400,282.8396
4338000,282.8263
4341600,282.81018
4345200,282.795
4348800,282.05844
4352400,282.29977
4356000,282.48074
4359600,282.51825
4363200,282.66486
4366800,282.67197
4370400,282.7394
4374000,282.71988
4377600,282.66562
4381200,282.5277
4384800,282.95093
4388400,282.98007
4392000,282.93646
4395600,282.90094
4399200,282.87686
4402800,282.86618
4406400,282.85886
4410000,282.84772
4413600,282.83954
4417200,282.83383
4420800,282.82855
4424400,282.82208
4428000,282.81635
4431600,282.8151
4435200,282.82642
4438800,282.8509
4442400,282.8843
4446000,282.9179
4449600,282.94937
4453200,282.97733
4456800,283.0232
4460400,283.0313
4464000,283.01013
4467600,282.9799
4471200,282.94794
4474800,282.91904
4478400,282.91013
4482000,282.88974
4485600,282.86243
4489200,282.83994
4492800,282.81317
4496400,282.8033
4500000,282.7939
4503600,282.7822
4507200,282.77325
4510800,282.76077
4514400,282.73895
4518000,282.71933
4521600,282.71695
4525200,282.74646
4528800,282.80206
4532400,282.87405
4536000,282.95715
4539600,283.02423
4543200,283.0669
4546800,283.07043
4550400,283.04617
4554000,282.9633
4557600,282.8929
4561200,282.83426
4564800,282.7831
4568400,282.75635
4572000,282.73035
4575600,282.72214
4579200,282.72577
4582800,282.7243
4586400,282.71762
4590000,282.7096
4593600,282.69696
4597200,282.68457
4600800,282.67682
4604400,282.67392
4608000,281.96902
4611600,282.1613
4615200,282.18588
4618800,282.1191
4622400,282.1661
4626000,282.24384
4629600,282.33505
4633200,282.30716
4636800,282.32526
4640400,282.22253
4644000,282.7597
4647600,282.7722
4651200,282.7446
4654800,282.73654
4658400,282.7256
4662000,282.71072
4665600,282.69177
4669200,282.6796
4672800,282.66623
4676400,282.65335
4680000,282.64377
4683600,282.6327
4687200,282.6244
4690800,282.61703
4694400,282.61804
4698000,282.63702
4701600,282.67307
4705200,282.70856
4708800,282.73654
4712400,282.76102
4716000,282.77533
4719600,282.84744
4723200,282.89908
4726800,282.8518
4730400,282.7931
4734000,282.75467
4737600,282.7276
4741200,282.7018
4744800,282.67773
4748400,282.65097
4752000,282.62674
4755600,282.60654
4759200,282.58633
4762800,282.5719
4766400,282.55643
4770000,282.539
4773600,282.52606
4777200,282.5152
4780800,282.53748
4784400,282.61792
4788000,282.7457
4791600,282.9044
4795200,283.03928
4798800,283.1008
4802400,283.07516
4806000,283.0323
4809600,282.97482
4813200,282.91193
4816800,282.86002
4820400,282.82117
4824000,282.7907
4827600,282.77164
4831200,282.7593
4834800,282.74734
4838400,282.7362
4842000,282.72662
4845600,282.71976
4849200,282.71506
4852800,282.71057
4856400,282.7063
4860000,282.70175
4863600,282.69577
4867200,281.98285
4870800,282.2008
4874400,282.31332
4878000,282.38724
4881600,282.36896
4885200,282.34854
4888800,282.49014
4892400,282.53668
4896000,282.55206
4899600,282.42484
4903200,282.87616
4906800,282.9338
4910400,282.89737
4914000,282.8584
4917600,282.82254
4921200,282.79822
4924800,282.78036
4928400,282.764
4932000,282.74747
4935600,282.73444
4939200,282.72473
4942800,282.71997
4946400,282.71817
4950000,282.72168
4953600,282.01144
4957200,282.2361
4960800,282.34976
4964400,282.425
4968000,282.4722
4971600,282.4378
4975200,282.52325
4978800,282.4952
4982400,282.45633
4986000,282.34003
4989600,282.83176
4993200,282.90405
4996800,282.8958
5000400,282.88065
5004000,282.86368
5007600,282.846
5011200,282.83136
5014800,282.81757
5018400,282.80667
5022000,282.79572
5025600,282.7865
5029200,282.77826
5032800,282.77148
5036400,282.77316
5040000,282.80673
5043600,282.89838
5047200,283.00528
5050800,283.11722
5054400,283.21317
5058000,283.2731
5061600,283.28745
5065200,283.26035
5068800,283.23535
5072400,283.1707
5076000,283.1019
5079600,283.05847
5083200,283.02863
5086800,283.00552
5090400,282.98184
5094000,282.95367
5097600,282.91962
5101200,282.88257
5104800,282.84628
5108400,282.81354
5112000,282.78696
5115600,282.7653
5119200,282.75015
5122800,282.7411
5126400,282.75745
5130000,282.8407
5133600,282.92517
5137200,282.95978
5140800,282.98456
5144400,282.9812
5148000,282.98322
5151600,282.95712
5155200,282.9276
5158800,282.89288
5162400,282.86145
5166000,282.83575
5169600,282.81458
5173200,282.79474
5176800,282.7777
5180400,282.76205
5184000,282.74957
5187600,282.74158
5191200,282.734
5194800,282.72757
5198400,282.722
5202000,282.71115
5205600,282.69284
5209200,282.68002
5212800,281.98523
5216400,282.24008
5220000,282.26382
5223600,282.21664
5227200,282.32678
5230800,282.425
5234400,282.55637
5238000,282.5643
5241600,282.55914
5245200,282.45374
5248800,282.89188
5252400,282.90485
5256000,282.85324
5259600,282.813
5263200,282.78387
5266800,282.76144
5270400,282.7346
5274000,282.71027
5277600,282.68756
5281200,282.66852
5284800,282.65256
5288400,282.63654
5292000,282.6262
5295600,282.61835
5299200,282.6444
5302800,282.7471
5306400,282.9156
5310000,283.0442
5313600,283.14798
5317200,283.2155
5320800,283.26654
5324400,283.3055
5328000,283.30728
5331600,283.25458
5335200,283.15857
5338800,283.07568
5342400,283.01416
5346000,282.96625
5349600,282.92874
5353200,282.89893
5356800,282.8729
5360400,282.8461
5364000,282.81528
5367600,282.7851
5371200,282.7537
5374800,282.72458
5378400,282.70743
5382000,282.69327
5385600,282.71143
5389200,282.8026
5392800,282.93106
5396400,283.0512
5400000,283.14267
5403600,283.22324
5407200,283.27734
5410800,283.27048
5414400,283.2142
5418000,283.13376
5421600,283.0681
5425200,283.01526
5428800,282.96823
5432400,282.92505
5436000,282.88788
5439600,282.86127
5443200,282.84494
5446800,282.832
5450400,282.80753
5454000,282.7721
5457600,282.7366
5461200,282.7074
5464800,282.6889
5468400,282.67767
5472000,281.98685
5475600,282.28897
5479200,282.45938
5482800,282.40735
5486400,282.65286
5490000,282.75354
5493600,282.8238
5497200,282.8521
5500800,282.82117
5504400,282.73114
5508000,283.05795
5511600,283.10922
5515200,283.07465
5518800,283.0303
5522400,282.9968
5526000,282.9693
5529600,282.9478
5533200,282.9322
5536800,282.91837
5540400,282.9075
5544000,282.90097
5547600,282.89648
5551200,282.89267
5554800,282.88882
5558400,282.15118
5562000,282.3772
5565600,282.44473
5569200,282.47818
5572800,282.49454
5576400,282.48672
5580000,282.57974
5583600,282.57733
5587200,282.56015
5590800,282.4641
5594400,282.9103
5598000,283.00842
5601600,283.01883
5605200,283.008
5608800,282.99966
5612400,282.98813
5616000,282.97632
5619600,282.96832
5623200,282.96274
5626800,282.9564
5630400,282.95123
5634000,282.94812
5637600,282.94278
5641200,282.93994
5644800,282.9507
5648400,282.9747
5652000,283.00974
5655600,283.04764
5659200,283.084
5662800,283.10803
5666400,283.1211
5670000,283.11844
5673600,283.101
5677200,283.07126
5680800,283.0438
5684400,283.023
5688000,283.0054
5691600,282.9916
5695200,282.9811
5698800,282.9712
5702400,282.96326
5706000,282.9596
5709600,282.9534
5713200,282.9444
5716800,282.93225
5720400,282.91208
