Time,borFie.TBorAve
3006000,283.31027
3009600,283.3078
3013200,283.3064
3016800,283.30582
3020400,283.30453
3024000,283.3017
3027600,283.29755
3031200,283.29254
3034800,283.28723
3038400,283.28198
3042000,283.27695
3045600,283.27222
3049200,283.2677
3052800,283.19662
3056400,283.07315
3060000,283.06265
3063600,283.06754
3067200,283.05704
3070800,283.04257
3074400,283.0354
3078000,283.02457
3081600,282.9966
3085200,282.97055
3088800,283.00284
3092400,283.11014
3096000,283.15823
3099600,283.17514
3103200,283.18326
3106800,283.18896
3110400,283.19165
3114000,283.18933
3117600,283.18625
3121200,283.18457
3124800,283.18417
3128400,283.18533
3132000,283.184
3135600,283.17938
3139200,283.1107
3142800,282.99377
3146400,282.98868
3150000,283.007
3153600,283.0285
3157200,283.0409
3160800,283.04153
3164400,283.0528
3168000,283.0533
3171600,283.03714
3175200,283.06003
3178800,283.15106
3182400,283.19162
3186000,283.20392
3189600,283.20905
3193200,283.2131
3196800,283.21747
3200400,283.22137
3204000,283.2235
3207600,283.22217
3211200,283.21863
3214800,283.21414
3218400,283.2076
3222000,283.19888
3225600,283.19022
3229200,283.1845
3232800,283.1826
3236400,283.18436
3240000,283.18814
3243600,283.1956
3247200,283.20602
3250800,283.2112
3254400,283.2061
3258000,283.19495
3261600,283.18213
3265200,283.1696
3268800,283.15863
3272400,283.14984
3276000,283.14288
3279600,283.13715
3283200,283.13217
3286800,283.12805
3290400,283.125
3294000,283.12283
3297600,283.12073
3301200,283.11823
3304800,283.115
3308400,283.11127
3312000,283.10782
3315600,283.1086
3319200,283.12537
3322800,283.16263
3326400,283.20667
3330000,283.24634
3333600,283.27524
3337200,283.28604
3340800,283.27927
3344400,283.25775
3348000,283.23294
3351600,283.21033
3355200,283.1902
3358800,283.17404
3362400,283.16187
3366000,283.15158
3369600,283.14224
3373200,283.13266
3376800,283.1236
3380400,283.11606
3384000,283.11026
3387600,283.1054
3391200,283.09985
3394800,283.09158
3398400,283.0221
3402000,282.90485
3405600,282.87646
3409200,282.84106
3412800,282.80682
3416400,282.8114
3420000,282.8318
3423600,282.84702
3427200,282.8455
3430800,282.83713
3434400,282.87497
3438000,282.98087
3441600,283.0186
3445200,283.02997
3448800,283.03485
3452400,283.03745
3456000,283.03964
3459600,283.0409
3463200,283.0401
3466800,283.0369
3470400,283.03275
3474000,283.0279
3477600,283.0215
3481200,283.01608
3484800,283.01324
3488400,283.0142
3492000,283.02103
3495600,283.03525
3499200,283.0636
3502800,283.10336
3506400,283.14047
3510000,283.16705
3513600,283.1765
3517200,283.16647
3520800,283.14676
3524400,283.12497
3528000,283.10422
3531600,283.0882
3535200,283.07706
3538800,283.06592
3542400,283.0533
3546000,283.0416
3549600,283.03183
3553200,283.02374
3556800,283.01758
3560400,283.01437
3564000,283.01303
3567600,283.0112
3571200,283.01022
3574800,283.01965
3578400,283.05164
3582000,283.10104
3585600,283.1472
3589200,283.18155
3592800,283.2067
3596400,283.22015
3600000,283.21933
3603600,283.2008
3607200,283.1712
3610800,283.14453
3614400,283.1232
3618000,283.10355
3621600,283.0848
3625200,283.06805
3628800,283.0528
3632400,283.0375
3636000,283.02362
3639600,283.01102
3643200,282.99933
3646800,282.98932
3650400,282.97983
3654000,282.9682
3657600,282.90024
3661200,282.79065
3664800,282.77213
3668400,282.74734
3672000,282.72928
3675600,282.79196
3679200,282.84412
3682800,282.8557
3686400,282.84177
3690000,282.82578
3693600,282.85623
3697200,282.9497
3700800,282.97287
3704400,282.97125
3708000,282.96454
3711600,282.95587
3715200,282.94705
3718800,282.93835
3722400,282.9292
3726000,282.91983
3729600,282.9097
3733200,282.89938
3736800,282.89078
3740400,282.8833
3744000,282.82245
3747600,282.72098
3751200,282.7075
3754800,282.68118
3758400,282.66394
3762000,282.7362
3765600,282.79337
3769200,282.8002
3772800,282.78165
3776400,282.76767
3780000,282.8029
3783600,282.90045
3787200,282.92752
3790800,282.92896
3794400,282.92557
3798000,282.92084
3801600,282.9151
3805200,282.90884
3808800,282.9033
3812400,282.8978
3816000,282.89127
3819600,282.88382
3823200,282.87668
3826800,282.8701
3830400,282.86655
3834000,282.87936
3837600,282.9243
3841200,282.99283
3844800,283.06296
3848400,283.12527
3852000,283.17188
3855600,283.19873
3859200,283.1994
3862800,283.1731
3866400,283.13748
3870000,283.1059
3873600,283.08273
3877200,283.06616
3880800,283.05286
3884400,283.03955
3888000,283.0267
3891600,283.01627
3895200,283.00815
3898800,283.00195
3902400,282.99716
3906000,282.99323
3909600,282.9899
3913200,282.9866
3916800,282.9834
3920400,282.98248
3924000,282.98602
3927600,282.99347
3931200,283.00208
3934800,283.00995
3938400,283.01666
3942000,283.02145
3945600,283.02304
3949200,283.01947
3952800,283.01288
3956400,283.00644
3960000,283.00076
3963600,282.9959
3967200,282.99182
3970800,282.98837
3974400,282.98557
3978000,282.9843
3981600,282.98477
3985200,282.98553
3988800,282.98602
3992400,282.98657
3996000,282.9878
3999600,282.98996
4003200,282.92865
4006800,282.81607
4010400,282.81784
4014000,282.8518
4017600,282.8815
4021200,282.9098
4024800,282.93585
4028400,282.95987
4032000,282.96442
4035600,282.94846
4039200,282.9655
4042800,283.0488
4046400,283.07697
4050000,283.08087
4053600,283.081
4057200,283.0805
4060800,283.0793
4064400,283.07785
4068000,283.07626
4071600,283.07446
4075200,283.07278
4078800,283.06894
4082400,283.05865
4086000,283.04474
4089600,283.03394
4093200,283.0299
4096800,283.03476
4100400,283.04498
4104000,283.05542
4107600,283.07013
4111200,283.09476
4114800,283.11774
4118400,283.12216
4122000,283.10913
4125600,283.092
4129200,283.07758
4132800,283.0676
4136400,283.06107
4140000,283.05624
4143600,283.0524
4147200,283.04886
4150800,283.04495
4154400,283.0411
4158000,283.03772
4161600,283.03525
4165200,283.0335
4168800,283.03217
4172400,283.0306
4176000,283.02954
4179600,283.03302
4183200,283.0448
4186800,283.06204
4190400,283.07883
4194000,283.09464
4197600,283.1083
4201200,283.11768
4204800,283.12198
4208400,283.12088
4212000,283.11722
4215600,283.11465
4219200,283.11383
4222800,283.11417
4226400,283.11487
4230000,283.11542
4233600,283.1155
4237200,283.11514
4240800,283.11465
4244400,283.11465
4248000,283.11517
4251600,283.11588
4255200,283.11682
4258800,283.11826
4262400,283.05286
4266000,282.934
4269600,282.93295
4273200,282.96564
4276800,282.98544
4280400,282.97522
4284000,282.97595
4287600,283.00052
4291200,283.01306
4294800,282.99942
4298400,283.01602
4302000,283.10544
4305600,283.15372
4309200,283.16998
4312800,283.17722
4316400,283.18207
4320000,283.1857
4323600,283.18796
4327200,283.18832
4330800,283.18655
4334400,283.18344
4338000,283.17993
4341600,283.17584
4345200,283.17093
4348800,283.09897
4352400,282.97757
4356000,282.98175
4359600,283.01404
4363200,283.04196
4366800,283.0735
4370400,283.09232
4374000,283.1083
4377600,283.1074
4381200,283.08658
4384800,283.09665
4388400,283.16986
4392000,283.20068
4395600,283.2031
4399200,283.1985
4402800,283.1944
4406400,283.1923
4410000,283.1906
4413600,283.18832
4417200,283.18628
4420800,283.18466
4424400,283.183
4428000,283.18115
4431600,283.17966
4435200,283.18015
4438800,283.18454
4442400,283.1934
4446000,283.2055
4449600,283.2189
4453200,283.23236
4456800,283.24722
4460400,283.26218
4464000,283.26874
4467600,283.2666
4471200,283.2595
4474800,283.25024
4478400,283.2421
4482000,283.2361
4485600,283.22824
4489200,283.21875
4492800,283.20886
4496400,283.19955
4500000,283.19302
4503600,283.18732
4507200,283.1818
4510800,283.1764
4514400,283.16968
4518000,283.16113
4521600,283.1538
4525200,283.15256
4528800,283.1611
4532400,283.1792
4536000,283.20493
4539600,283.23438
4543200,283.26114
4546800,283.28
4550400,283.2875
4554000,283.28094
4557600,283.26074
4561200,283.23767
4564800,283.21545
4568400,283.19623
4572000,283.18146
4575600,283.1698
4579200,283.16306
4582800,283.1596
4586400,283.15622
4590000,283.152
4593600,283.147
4597200,283.14108
4600800,283.1353
4604400,283.13077
4608000,283.0626
4611600,282.94208
4615200,282.9236
4618800,282.91193
4622400,282.8957
4626000,282.899
4629600,282.91724
4633200,282.93304
4636800,282.9343
4640400,282.92645
4644000,282.956
4647600,283.0518
4651200,283.08984
4654800,283.09985
4658400,283.10406
4662000,283.10544
4665600,283.10413
4669200,283.10114
4672800,283.09796
4676400,283.0943
4680000,283.09048
4683600,283.08682
4687200,283.08304
4690800,283.0796
4694400,283.07712
4698000,283.07794
4701600,283.08438
4705200,283.09576
4708800,283.10843
4712400,283.12033
4716000,283.13074
4719600,283.14453
4723200,283.16696
4726800,283.18073
4730400,283.17462
4734000,283.1608
4737600,283.1481
4741200,283.13727
4744800,283.12695
4748400,283.1165
4752000,283.1055
4755600,283.09497
4759200,283.08505
4762800,283.07584
4766400,283.0676
4770000,283.05933
4773600,283.05115
4777200,283.04385
4780800,283.0403
4784400,283.0488
4788000,283.07568
4791600,283.12042
4795200,283.1755
4798800,283.22513
4802400,283.25412
4806000,283.26056
4809600,283.25443
4813200,283.24036
4816800,283.22256
4820400,283.2054
4824000,283.1906
4827600,283.17844
4831200,283.1693
4834800,283.16223
4838400,283.15594
4842000,283.1502
4845600,283.14517
4849200,283.14108
4852800,283.13773
4856400,283.13474
4860000,283.13193
4863600,283.12906
4867200,283.06064
4870800,282.94147
4874400,282.936
4878000,282.95657
4881600,282.96973
4885200,282.96643
4888800,282.97256
4892400,282.99997
4896000,283.01865
4899600,283.01587
4903200,283.03647
4906800,283.12064
4910400,283.16116
4914000,283.1687
4917600,283.16495
4921200,283.1586
4924800,283.15298
4928400,283.14804
4932000,283.143
4935600,283.13785
4939200,283.1333
4942800,283.12973
4946400,283.1275
4950000,283.12665
4953600,283.06116
4957200,282.94458
4960800,282.94165
4964400,282.96396
4968000,282.9845
4971600,282.99353
4975200,282.99777
4978800,283.00922
4982400,283.0055
4986000,282.98663
4989600,283.0061
4993200,283.09686
4996800,283.14417
5000400,283.16037
5004000,283.16537
5007600,283.1662
5011200,283.16504
5014800,283.16306
5018400,283.16064
5022000,283.1581
5025600,283.15543
5029200,283.15283
5032800,283.1504
5036400,283.14886
5040000,283.15192
5043600,283.16705
5047200,283.19757
5050800,283.23734
5054400,283.2806
5058000,283.32016
5061600,283.34918
5065200,283.36365
5068800,283.36627
5072400,283.36078
5076000,283.3451
5079600,283.32632
5083200,283.3109
5086800,283.2989
5090400,283.28864
5094000,283.27823
5097600,283.26633
5101200,283.25247
5104800,283.23734
5108400,283.22195
5112000,283.2074
5115600,283.19446
5119200,283.18335
5122800,283.1745
5126400,283.1698
5130000,283.17694
5133600,283.19952
5137200,283.22415
5140800,283.24136
5144400,283.2521
5148000,283.25696
5151600,283.2578
5155200,283.25244
5158800,283.2433
5162400,283.2319
5166000,283.22037
5169600,283.20975
5173200,283.20004
5176800,283.19095
5180400,283.18253
5184000,283.1748
5187600,283.1682
5191200,283.16275
5194800,283.15796
5198400,283.15366
5202000,283.14926
5205600,283.14337
5209200,283.1362
5212800,283.06638
5216400,282.95255
5220000,282.94644
5223600,282.94144
5227200,282.93692
5230800,282.95715
5234400,282.98978
5238000,283.02167
5241600,283.03397
5245200,283.02792
5248800,283.0499
5252400,283.1286
5256000,283.15848
5259600,283.15915
5263200,283.15286
5266800,283.1463
5270400,283.13953
5274000,283.1315
5277600,283.12305
5281200,283.11465
5284800,283.10687
5288400,283.0996
5292000,283.0929
5295600,283.0874
5299200,283.08585
5302800,283.0982
5306400,283.13428
5310000,283.18674
5313600,283.23785
5317200,283.28214
5320800,283.31763
5324400,283.3467
5328000,283.3683
5331600,283.3761
5335200,283.36572
5338800,283.34216
5342400,283.3167
5346000,283.29425
5349600,283.27512
5353200,283.25888
5356800,283.2449
5360400,283.23206
5364000,283.21902
5367600,283.20526
5371200,283.1911
5374800,283.17673
5378400,283.16367
5382000,283.15317
5385600,283.1471
5389200,283.15454
5392800,283.1824
5396400,283.2238
5400000,283.26724
5403600,283.30695
5407200,283.34198
5410800,283.3662
5414400,283.37247
5418000,283.36172
5421600,283.34155
5425200,283.32053
5428800,283.30087
5432400,283.28223
5436000,283.2645
5439600,283.24863
5443200,283.23578
5446800,283.2259
5450400,283.21652
5454000,283.2045
5457600,283.18973
5461200,283.1744
5464800,283.1608
5468400,283.15005
5472000,283.07867
5475600,282.9685
5479200,282.98416
5482800,283.00992
5486400,283.02954
5490000,283.0812
5493600,283.12265
5497200,283.15195
5500800,283.16586
5504400,283.15967
5508000,283.17484
5511600,283.238
5515200,283.26978
5518800,283.27408
5522400,283.26825
5526000,283.26083
5529600,283.25366
5533200,283.2474
5536800,283.24207
5540400,283.23727
5544000,283.23337
5547600,283.23053
5551200,283.2284
5554800,283.22656
5558400,283.15704
5562000,283.03467
5565600,283.02533
5569200,283.03387
5572800,283.03912
5576400,283.0392
5580000,283.044
5583600,283.05838
5587200,283.06088
5590800,283.04916
5594400,283.07004
5598000,283.15652
5601600,283.20776
5605200,283.22897
5608800,283.23737
5612400,283.24142
5616000,283.24295
5619600,283.2432
5623200,283.2433
5626800,283.2433
5630400,283.24292
5634000,283.24258
5637600,283.24225
5641200,283.24164
5644800,283.2425
5648400,283.24716
5652000,283.25647
5655600,283.2696
5659200,283.28473
5662800,283.29944
5666400,283.31134
5670000,283.31912
5673600,283.3216
5677200,283.31848
5680800,283.3113
5684400,283.30325
5688000,283.2959
5691600,283.28934
5695200,283.28375
5698800,283.27896
5702400,283.27463
5706000,283.27115
5709600,283.26837
