Time,TAvgFluid
2797200,282.9227
2800800,282.97488
2804400,282.98703
2808000,282.9353
2811600,282.9629
2815200,283.0563
2818800,283.0285
2822400,283.0015
2826000,282.90982
2829600,283.41464
2833200,283.3509
2836800,283.31805
2840400,283.31744
2844000,283.31244
2847600,283.3063
2851200,283.30426
2854800,283.30417
2858400,283.30206
2862000,283.30096
2865600,283.2977
2869200,283.29065
2872800,283.2836
2876400,283.27966
2880000,283.28278
2883600,283.30374
2887200,283.3383
2890800,283.35837
2894400,283.37802
2898000,283.39682
2901600,283.40982
2905200,283.4165
2908800,283.41086
2912400,283.40033
2916000,283.39508
2919600,283.39072
2923200,283.38882
2926800,283.3884
2930400,283.38815
2934000,283.38864
2937600,283.38873
2941200,283.38892
2944800,283.38968
2948400,283.38956
2952000,283.38776
2955600,283.38687
2959200,283.38712
2962800,283.38736
2966400,283.39017
2970000,283.40134
2973600,283.42154
2977200,283.4412
2980800,283.4571
2984400,283.48666
2988000,283.51248
2991600,283.52762
2995200,283.52014
2998800,283.5008
3002400,283.49066
3006000,283.48395
3009600,283.4792
3013200,283.47873
3016800,283.4754
3020400,283.4674
3024000,283.4576
3027600,283.4463
3031200,283.43585
3034800,283.42578
3038400,283.4169
3042000,283.40906
3045600,283.4014
3049200,283.39487
3052800,282.74857
3056400,283.0395
3060000,283.0807
3063600,283.03885
3067200,283.01382
3070800,283.0125
3074400,283.04138
3078000,282.9378
3081600,282.9171
3085200,282.8659
3088800,283.39996
3092400,283.35468
3096000,283.34647
3099600,283.35013
3103200,283.35095
3106800,283.35184
3110400,283.33252
3114000,283.31857
3117600,283.31604
3121200,283.31064
3124800,283.31668
3128400,283.31406
3132000,283.29623
3135600,283.2876
3139200,282.66675
3142800,282.9608
3146400,283.01123
3150000,283.05505
3153600,283.11972
3157200,283.05518
3160800,283.13544
3164400,283.12338
3168000,283.09158
3171600,283.00034
3175200,283.4642
3178800,283.4225
3182400,283.4023
3186000,283.40027
3189600,283.39716
3193200,283.3988
3196800,283.39932
3200400,283.39975
3204000,283.38885
3207600,283.37473
3211200,283.3642
3214800,283.34894
3218400,283.328
3222000,283.3072
3225600,283.2994
3229200,283.29745
3232800,283.30768
3236400,283.3154
3240000,283.32983
3243600,283.35944
3247200,283.37234
3250800,283.34793
3254400,283.31708
3258000,283.29044
3261600,283.2658
3265200,283.2467
3268800,283.23413
3272400,283.22513
3276000,283.21857
3279600,283.21246
3283200,283.20798
3286800,283.20554
3290400,283.20544
3294000,283.20438
3297600,283.2015
3301200,283.19714
3304800,283.1906
3308400,283.18594
3312000,283.1828
3315600,283.2161
3319200,283.31784
3322800,283.41696
3326400,283.4833
3330000,283.53708
3333600,283.5304
3337200,283.5003
3340800,283.42783
3344400,283.36728
3348000,283.32562
3351600,283.28665
3355200,283.25906
3358800,283.24536
3362400,283.2301
3366000,283.21936
3369600,283.20395
3373200,283.19037
3376800,283.18063
3380400,283.17603
3384000,283.17166
3387600,283.1672
3391200,283.15234
3394800,283.13284
3398400,282.54886
3402000,282.78836
3405600,282.71646
3409200,282.58582
3412800,282.69287
3416400,282.759
3420000,282.82962
3423600,282.7853
3427200,282.80502
3430800,282.73035
3434400,283.2754
3438000,283.17303
3441600,283.16364
3445200,283.1646
3448800,283.15677
3452400,283.15427
3456000,283.1512
3459600,283.1451
3463200,283.13293
3466800,283.1205
3470400,283.11243
3474000,283.09567
3477600,283.08362
3481200,283.08215
3484800,283.0826
3488400,283.1039
3492000,283.12872
3495600,283.18884
3499200,283.28802
3502800,283.35703
3506400,283.39618
3510000,283.40253
3513600,283.34946
3517200,283.29068
3520800,283.24265
3524400,283.19788
3528000,283.16794
3531600,283.15768
3535200,283.1412
3538800,283.11572
3542400,283.097
3546000,283.0838
3549600,283.07425
3553200,283.0658
3556800,283.06638
3560400,283.0714
3564000,283.07132
3567600,283.067
3571200,283.08072
3574800,283.1581
3578400,283.28705
3582000,283.3797
3585600,283.4205
3589200,283.45917
3592800,283.46677
3596400,283.44986
3600000,283.39224
3603600,283.30356
3607200,283.24985
3610800,283.21805
3614400,283.18326
3618000,283.15002
3621600,283.12308
3625200,283.1036
3628800,283.0772
3632400,283.0571
3636000,283.0416
3639600,283.0238
3643200,283.01294
3646800,283.00253
3650400,282.9877
3654000,282.95834
3657600,282.4256
3661200,282.64633
3664800,282.66318
3668400,282.44043
3672000,282.80673
3675600,282.91235
3679200,282.91003
3682800,282.81686
3686400,282.82715
3690000,282.74118
3693600,283.25247
3697200,283.11475
3700800,283.0835
3704400,283.06534
3708000,283.039
3711600,283.01657
3715200,282.99933
3718800,282.97986
3722400,282.96283
3726000,282.94492
3729600,282.9244
3733200,282.91162
3736800,282.9043
3740400,282.8904
3744000,282.37247
3747600,282.60544
3751200,282.60654
3754800,282.3684
3758400,282.7746
3762000,282.89334
3765600,282.86047
3769200,282.74847
3772800,282.7712
3776400,282.7001
3780000,283.2141
3783600,283.08472
3787200,283.0558
3790800,283.04178
3794400,283.0233
3798000,283.0059
3801600,282.98694
3805200,282.97577
3808800,282.96478
3812400,282.95187
3816000,282.9352
3819600,282.92267
3823200,282.91223
3826800,282.90173
3830400,282.91934
3834000,283.03058
3837600,283.20547
3841200,283.3348
3844800,283.44656
3848400,283.51282
3852000,283.5359
3855600,283.51312
3859200,283.40744
3862800,283.31052
3866400,283.24176
3870000,283.2028
3873600,283.17694
3877200,283.15906
3880800,283.13626
3884400,283.11203
3888000,283.09808
3891600,283.0882
3895200,283.0815
3898800,283.0773
3902400,283.0736
3906000,283.07098
3909600,283.0679
3913200,283.0626
3916800,283.06192
3920400,283.0739
3924000,283.0949
3927600,283.11508
3931200,283.1289
3934800,283.14157
3938400,283.14792
3942000,283.15082
3945600,283.13715
3949200,283.11737
3952800,283.10495
3956400,283.0948
3960000,283.08676
3963600,283.0804
3967200,283.07605
3970800,283.07153
3974400,283.07095
3978000,283.07608
3981600,283.07947
3985200,283.0807
3988800,283.08206
3992400,283.08505
3996000,283.09076
3999600,283.09644
4003200,282.4902
4006800,282.76782
4010400,282.89355
4014000,282.92584
4017600,283.00543
4021200,283.03253
4024800,283.11646
4028400,283.08685
4032000,283.06454
4035600,282.93585
4039200,283.39667
4042800,283.30884
4046400,283.27774
4050000,283.27124
4053600,283.26215
4057200,283.2517
4060800,283.24274
4064400,283.2364
4068000,283.22885
4071600,283.22348
4075200,283.21896
4078800,283.19226
4082400,283.1542
4086000,283.13513
4089600,283.13022
4093200,283.14883
4096800,283.18066
4100400,283.1997
4104000,283.21854
4107600,283.2794
4111200,283.3388
4114800,283.33133
4118400,283.2726
4122000,283.2293
4125600,283.2004
4129200,283.18445
4132800,283.1766
4136400,283.17035
4140000,283.16553
4143600,283.1619
4147200,283.1551
4150800,283.14914
4154400,283.1441
4158000,283.1417
4161600,283.14078
4165200,283.14014
4168800,283.13895
4172400,283.13513
4176000,283.14154
4179600,283.17136
4183200,283.21646
4186800,283.24548
4190400,283.2727
4194000,283.2974
4197600,283.30756
4201200,283.30954
4204800,283.2975
4208400,283.28067
4212000,283.27377
4215600,283.27188
4219200,283.2723
4222800,283.27307
4226400,283.27307
4230000,283.272
4233600,283.27
4237200,283.26743
4240800,283.2669
4244400,283.26828
4248000,283.26907
4251600,283.27008
4255200,283.27255
4258800,283.27606
4262400,282.63547
4266000,282.93048
4269600,283.03
4273200,283.10364
4276800,283.02472
4280400,283.0032
4284000,283.13107
4287600,283.14554
4291200,283.11334
4294800,282.99298
4298400,283.4387
4302000,283.44443
4305600,283.41864
4309200,283.41824
4312800,283.4157
4316400,283.41248
4320000,283.4085
4323600,283.402
4327200,283.3916
4330800,283.37894
4334400,283.36917
4338000,283.35895
4341600,283.34628
4345200,283.33484
4348800,282.68478
4352400,283.0013
4356000,283.12363
4359600,283.12543
4363200,283.25168
4366800,283.2399
4370400,283.30023
4374000,283.27512
4377600,283.23056
4381200,283.11673
4384800,283.51028
4388400,283.47546
4392000,283.43347
4395600,283.41217
4399200,283.3968
4402800,283.39017
4406400,283.38455
4410000,283.3753
4413600,283.36935
4417200,283.3653
4420800,283.3612
4424400,283.35608
4428000,283.35175
4431600,283.35135
4435200,283.36142
4438800,283.3814
4442400,283.40756
4446000,283.43286
4449600,283.4564
4453200,283.47726
4456800,283.5145
4460400,283.51578
4464000,283.49643
4467600,283.47314
4471200,283.44916
4474800,283.42767
4478400,283.42328
4482000,283.4059
4485600,283.3842
4489200,283.36783
4492800,283.3469
4496400,283.3415
4500000,283.33414
4503600,283.3247
4507200,283.31824
4510800,283.30826
4514400,283.29053
4518000,283.27606
4521600,283.27646
4525200,283.30255
4528800,283.3474
4532400,283.40344
4536000,283.46747
4539600,283.51617
4543200,283.5458
4546800,283.54428
4550400,283.52338
4554000,283.45398
4557600,283.4033
4561200,283.36053
4564800,283.3222
4568400,283.30444
4572000,283.28418
4575600,283.2798
4579200,283.28363
4582800,283.2815
4586400,283.2757
4590000,283.26953
4593600,283.25946
4597200,283.25018
4600800,283.24493
4604400,283.24326
4608000,282.61963
4611600,282.8885
4615200,282.87964
4618800,282.8112
4622400,282.8627
4626000,282.92523
4629600,282.99487
4633200,282.95822
4636800,282.97958
4640400,282.88715
4644000,283.37708
4647600,283.31247
4651200,283.28818
4654800,283.29007
4658400,283.28265
4662000,283.2708
4665600,283.25586
4669200,283.24747
4672800,283.23706
4676400,283.2272
4680000,283.2203
4683600,283.21158
4687200,283.20557
4690800,283.2
4694400,283.20178
4698000,283.21826
4701600,283.24744
4705200,283.27386
4708800,283.29404
4712400,283.31235
4716000,283.32217
4719600,283.38446
4723200,283.4204
4726800,283.3719
4730400,283.32755
4734000,283.30215
4737600,283.2829
4741200,283.26294
4744800,283.24457
4748400,283.22375
4752000,283.2056
4755600,283.1907
4759200,283.1752
4762800,283.16486
4766400,283.15283
4770000,283.13928
4773600,283.13004
4777200,283.12195
4780800,283.14294
4784400,283.21082
4788000,283.31265
4791600,283.43582
4795200,283.5345
4798800,283.57233
4802400,283.54352
4806000,283.51114
4809600,283.46704
4813200,283.41904
4816800,283.38104
4820400,283.35287
4824000,283.3303
4827600,283.3168
4831200,283.30786
4834800,283.2985
4838400,283.28998
4842000,283.28284
4845600,283.2779
4849200,283.27454
4852800,283.27106
4856400,283.2678
4860000,283.26428
4863600,283.25958
4867200,282.6294
4870800,282.92215
4874400,282.98743
4878000,283.0312
4881600,283.0059
4885200,282.99234
4888800,283.12155
4892400,283.14288
4896000,283.1505
4899600,283.03738
4903200,283.45554
4906800,283.44296
4910400,283.40375
4914000,283.37885
4917600,283.3539
4921200,283.337
4924800,283.32388
4928400,283.31128
4932000,283.29846
4935600,283.2889
4939200,283.28183
4942800,283.2787
4946400,283.27753
4950000,283.28073
4953600,282.65158
4957200,282.94995
4960800,283.01535
4964400,283.06024
4968000,283.09277
4971600,283.05768
4975200,283.13953
4978800,283.1032
4982400,283.073
4986000,282.97617
4989600,283.4274
4993200,283.42145
4996800,283.40536
5000400,283.39807
5004000,283.38693
5007600,283.3737
5011200,283.36288
5014800,283.3524
5018400,283.3443
5022000,283.33585
5025600,283.32895
5029200,283.32275
5032800,283.31766
5036400,283.31995
5040000,283.34924
5043600,283.42554
5047200,283.5075
5050800,283.59238
5054400,283.6631
5058000,283.7045
5061600,283.7106
5065200,283.68607
5068800,283.66855
5072400,283.61487
5076000,283.56262
5079600,283.53308
5083200,283.51163
5086800,283.49426
5090400,283.47574
5094000,283.45358
5097600,283.42694
5101200,283.39847
5104800,283.37103
5108400,283.34653
5112000,283.327
5115600,283.3109
5119200,283.30005
5122800,283.2937
5126400,283.3091
5130000,283.3803
5133600,283.44336
5137200,283.46277
5140800,283.48114
5144400,283.47595
5148000,283.47885
5151600,283.45578
5155200,283.43335
5158800,283.4066
5162400,283.3832
5166000,283.36432
5169600,283.3486
5173200,283.33347
5176800,283.32074
5180400,283.30893
5184000,283.29974
5187600,283.29413
5191200,283.28833
5194800,283.2835
5198400,283.27936
5202000,283.27045
5205600,283.25565
5209200,283.24677
5212800,282.63348
5216400,282.95618
5220000,282.93768
5223600,282.88712
5227200,282.9924
5230800,283.06442
5234400,283.16727
5238000,283.15744
5241600,283.15375
5245200,283.0628
5248800,283.46576
5252400,283.41525
5256000,283.36902
5259600,283.3448
5263200,283.32544
5266800,283.309
5270400,283.28766
5274000,283.26935
5277600,283.25223
5281200,283.2381
5284800,283.2262
5288400,283.21387
5292000,283.20663
5295600,283.20087
5299200,283.22476
5302800,283.31186
5306400,283.4466
5310000,283.5376
5313600,283.61337
5317200,283.66116
5320800,283.699
5324400,283.72797
5328000,283.72516
5331600,283.67905
5335200,283.6019
5338800,283.54172
5342400,283.49777
5346000,283.46243
5349600,283.4345
5353200,283.4123
5356800,283.3926
5360400,283.3719
5364000,283.34784
5367600,283.32498
5371200,283.30093
5374800,283.27905
5378400,283.26746
5382000,283.25684
5385600,283.27444
5389200,283.35233
5392800,283.4532
5396400,283.54214
5400000,283.6079
5403600,283.6685
5407200,283.70706
5410800,283.69495
5414400,283.64734
5418000,283.58466
5421600,283.53754
5425200,283.49893
5428800,283.46338
5432400,283.4306
5436000,283.4028
5439600,283.3836
5443200,283.37216
5446800,283.36243
5450400,283.34213
5454000,283.31393
5457600,283.2872
5461200,283.26593
5464800,283.25308
5468400,283.24518
5472000,282.63492
5475600,282.9989
5479200,283.10364
5482800,283.0285
5486400,283.25552
5490000,283.31232
5493600,283.36166
5497200,283.37982
5500800,283.35037
5504400,283.27615
5508000,283.5783
5511600,283.57712
5515200,283.54007
5518800,283.50894
5522400,283.4865
5526000,283.4664
5529600,283.45047
5533200,283.43903
5536800,283.4285
5540400,283.4204
5544000,283.41586
5547600,283.41257
5551200,283.4096
5554800,283.40665
5558400,282.7542
5562000,283.0576
5565600,283.0818
5569200,283.09586
5572800,283.10666
5576400,283.09875
5580000,283.1829
5583600,283.168
5587200,283.15363
5590800,283.072
5594400,283.4805
5598000,283.50415
5601600,283.50098
5605200,283.49463
5608800,283.49075
5612400,283.48203
5616000,283.473
5619600,283.46735
5623200,283.4633
5626800,283.45822
5630400,283.45435
5634000,283.45218
5637600,283.44775
5641200,283.4459
5644800,283.4557
5648400,283.47534
5652000,283.50296
5655600,283.5318
5659200,283.5591
5662800,283.57584
5666400,283.58466
5670000,283.58102
5673600,283.56628
5677200,283.54257
5680800,283.52228
5684400,283.50735
5688000,283.4942
5691600,283.48398
5695200,283.47623
5698800,283.4686
5702400,283.46274
5706000,283.4604
5709600,283.45526
5713200,283.44806
