#1
double power(8760,2) #comment
0.000000	-9.241000
3600.000000	-10.305000
7200.000000	-11.171000
10800.000000	-11.680000
14400.000000	-11.907000
18000.000000	-11.998000
21600.000000	-11.893000
25200.000000	-11.741000
28800.000000	-31.481000
32400.000000	-19.841000
36000.000000	-21.697000
39600.000000	-26.542000
43200.000000	-20.843000
46800.000000	-18.256000
50400.000000	-17.670000
54000.000000	-21.368000
57600.000000	-20.542000
61200.000000	-20.000000
64800.000000	-0.787000
68400.000000	-6.474000
72000.000000	-8.876000
75600.000000	-9.360000
79200.000000	-9.497000
82800.000000	-9.617000
86400.000000	-9.816000
90000.000000	-9.931000
93600.000000	-9.962000
97200.000000	-9.937000
100800.000000	-9.752000
104400.000000	-9.485000
108000.000000	-9.255000
111600.000000	-9.140000
115200.000000	-29.885000
118800.000000	-17.295000
122400.000000	-14.762000
126000.000000	-14.548000
129600.000000	-12.946000
133200.000000	-13.337000
136800.000000	-11.763000
140400.000000	-13.569000
144000.000000	-13.853000
147600.000000	-16.148000
151200.000000	0.000000
154800.000000	-2.841000
158400.000000	-5.185000
162000.000000	-6.100000
165600.000000	-6.433000
169200.000000	-6.784000
172800.000000	-7.183000
176400.000000	-7.439000
180000.000000	-7.593000
183600.000000	-7.673000
187200.000000	-7.805000
190800.000000	-8.043000
194400.000000	-8.148000
198000.000000	-8.298000
201600.000000	-8.381000
205200.000000	-8.240000
208800.000000	-7.901000
212400.000000	-7.570000
216000.000000	-7.297000
219600.000000	-7.827000
223200.000000	-8.956000
226800.000000	-9.713000
230400.000000	-10.041000
234000.000000	-10.132000
237600.000000	-10.179000
241200.000000	-10.267000
244800.000000	-10.398000
248400.000000	-10.702000
252000.000000	-10.854000
255600.000000	-10.769000
259200.000000	-10.800000
262800.000000	-10.914000
266400.000000	-10.914000
270000.000000	-10.878000
273600.000000	-10.959000
277200.000000	-10.870000
280800.000000	-10.731000
284400.000000	-10.815000
288000.000000	-10.932000
291600.000000	-10.583000
295200.000000	-9.466000
298800.000000	-7.396000
302400.000000	-5.600000
306000.000000	-5.015000
309600.000000	-5.592000
313200.000000	-6.938000
316800.000000	-9.318000
320400.000000	-10.511000
324000.000000	-10.611000
327600.000000	-10.552000
331200.000000	-10.528000
334800.000000	-10.511000
338400.000000	-10.517000
342000.000000	-10.680000
345600.000000	-10.902000
349200.000000	-11.023000
352800.000000	-11.234000
356400.000000	-11.273000
360000.000000	-11.175000
363600.000000	-11.149000
367200.000000	-11.157000
370800.000000	-11.208000
374400.000000	-31.261000
